time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
158.500000,-0.176079739,63.240272556,40.018842801,0.000000,38.679166667
159.000000,-0.176627317,63.234714384,40.019159621,0.000000,38.675000000
159.500000,-0.177174845,63.229156167,40.019476446,0.000000,38.670833333
160.000000,-0.177722324,63.223597907,40.019793278,0.000000,38.666666667
160.500000,-0.178269755,63.218039602,40.020110116,0.000000,38.662500000
161.000000,-0.178817136,63.212481253,40.020426961,0.000000,38.658333333
161.500000,-0.179364468,63.206922861,40.020743811,0.000000,38.654166667
162.000000,-0.179911751,63.201364424,40.021060668,0.000000,38.650000000
162.500000,-0.180458984,63.195805943,40.021377531,0.000000,38.645833333
163.000000,-0.181006169,63.190247419,40.021694400,0.000000,38.641666667
163.500000,-0.181553305,63.184688850,40.022011275,0.000000,38.637500000
164.000000,-0.182100391,63.179130237,40.022328157,0.000000,38.633333333
164.500000,-0.182647429,63.173571581,40.022645045,0.000000,38.629166667
165.000000,-0.183194417,63.168012880,40.022961939,0.000000,38.625000000
165.500000,-0.183741356,63.162454135,40.023278839,0.000000,38.620833333
166.000000,-0.184288246,63.156895347,40.023595745,0.000000,38.616666667
166.500000,-0.184835088,63.151336514,40.023912658,0.000000,38.612500000
167.000000,-0.185381880,63.145777637,40.024229576,0.000000,38.608333333
167.500000,-0.185928623,63.140218716,40.024546501,0.000000,38.604166667
168.000000,-0.186475316,63.134659751,40.024863433,0.000000,38.600000000
168.500000,-0.187021961,63.129100743,40.025180370,0.000000,38.595833333
169.000000,-0.187568557,63.123541690,40.025497313,0.000000,38.591666667
169.500000,-0.188115104,63.117982593,40.025814263,0.000000,38.587500000
170.000000,-0.188661602,63.112423452,40.026131219,0.000000,38.583333333
170.500000,-0.189208050,63.106864267,40.026448181,0.000000,38.579166667
171.000000,-0.189754450,63.101305038,40.026765150,0.000000,38.575000000
171.500000,-0.190300800,63.095745765,40.027082124,0.000000,38.570833333
172.000000,-0.190847102,63.090186448,40.027399105,0.000000,38.566666667
172.500000,-0.191393355,63.084627087,40.027716092,0.000000,38.562500000
173.000000,-0.191939558,63.079067682,40.028033085,0.000000,38.558333333
173.500000,-0.192485713,63.073508233,40.028350085,0.000000,38.554166667
174.000000,-0.193031818,63.067948740,40.028667090,0.000000,38.550000000
174.500000,-0.193577875,63.062389203,40.028984102,0.000000,38.545833333
175.000000,-0.194123882,63.056829622,40.029301120,0.000000,38.541666667
175.500000,-0.194669840,63.051269997,40.029618145,0.000000,38.537500000
176.000000,-0.195215750,63.045710328,40.029935175,0.000000,38.533333333
176.500000,-0.195761610,63.040150615,40.030252212,0.000000,38.529166667
177.000000,-0.196307422,63.034590857,40.030569255,0.000000,38.525000000
177.500000,-0.196853184,63.029031056,40.030886304,0.000000,38.520833333
178.000000,-0.197398898,63.023471211,40.031203359,0.000000,38.516666667
178.500000,-0.197944563,63.017911321,40.031520420,0.000000,38.512500000
179.000000,-0.198490178,63.012351388,40.031837488,0.000000,38.508333333
179.500000,-0.199035745,63.006791410,40.032154562,0.000000,38.504166667
180.000000,-0.199581262,63.001231389,40.032471642,0.000000,38.500000000
180.500000,-0.200126731,62.995671324,40.032788729,0.000000,38.495833333
181.000000,-0.200672151,62.990111214,40.033105821,0.000000,38.491666667
181.500000,-0.201217522,62.984551060,40.033422920,0.000000,38.487500000
182.000000,-0.201762843,62.978990863,40.033740025,0.000000,38.483333333
182.500000,-0.202308116,62.973430621,40.034057136,0.000000,38.479166667
183.000000,-0.202853340,62.967870335,40.034374254,0.000000,38.475000000
183.500000,-0.203398515,62.962310006,40.034691377,0.000000,38.470833333
184.000000,-0.203943641,62.956749632,40.035008507,0.000000,38.466666667
184.500000,-0.204488718,62.951189214,40.035325643,0.000000,38.462500000
185.000000,-0.205033747,62.945628752,40.035642785,0.000000,38.458333333
185.500000,-0.205578726,62.940068246,40.035959934,0.000000,38.454166667
186.000000,-0.206123656,62.934507696,40.036277089,0.000000,38.450000000
186.500000,-0.206668538,62.928947102,40.036594250,0.000000,38.445833333
187.000000,-0.207213370,62.923386464,40.036911417,0.000000,38.441666667
187.500000,-0.207758154,62.917825782,40.037228590,0.000000,38.437500000
188.000000,-0.208302889,62.912265056,40.037545770,0.000000,38.433333333
188.500000,-0.208847574,62.906704285,40.037862955,0.000000,38.429166667
189.000000,-0.209392211,62.901143471,40.038180147,0.000000,38.425000000
189.500000,-0.209936799,62.895582613,40.038497346,0.000000,38.420833333
190.000000,-0.210481338,62.890021710,40.038814550,0.000000,38.416666667
190.500000,-0.211025829,62.884460764,40.039131761,0.000000,38.412500000
191.000000,-0.211570270,62.878899773,40.039448978,0.000000,38.408333333
191.500000,-0.212114663,62.873338739,40.039766201,0.000000,38.404166667
192.000000,-0.212659006,62.867777660,40.040083430,0.000000,38.400000000
192.500000,-0.213203301,62.862216537,40.040400665,0.000000,38.395833333
193.000000,-0.213747547,62.856655371,40.040717907,0.000000,38.391666667
193.500000,-0.214291744,62.851094160,40.041035155,0.000000,38.387500000
194.000000,-0.214835892,62.845532905,40.041352409,0.000000,38.383333333
194.500000,-0.215379992,62.839971606,40.041669670,0.000000,38.379166667
195.000000,-0.215924042,62.834410263,40.041986936,0.000000,38.375000000
195.500000,-0.216468044,62.828848876,40.042304209,0.000000,38.370833333
196.000000,-0.217011997,62.823287445,40.042621488,0.000000,38.366666667
196.500000,-0.217555901,62.817725970,40.042938774,0.000000,38.362500000
197.000000,-0.218099756,62.812164450,40.043256065,0.000000,38.358333333
197.500000,-0.218643562,62.806602887,40.043573363,0.000000,38.354166667
