case_id,t_best_dt1,T_dt1,soc_dt1,score_dt1,t_best_dt0.5,T_dt0.5,soc_dt0.5,score_dt0.5,t_best_dt0.25,T_dt0.25,soc_dt0.25,score_dt0.25,t_best_dt0.125,T_dt0.125,soc_dt0.125,score_dt0.125,dT_1.0,dT_0.5,dT_0.25,dSoc_1.0,dSoc_0.5,dSoc_0.25,dt_1.0,dt_0.5,dt_0.25,dscore_1.0,dscore_0.5,dscore_0.25
47616,899.8000,20.000898,14.236987,47.515628,899.8000,20.000105,14.236335,47.516921,899.7000,20.000682,14.235532,47.517563,899.7000,20.000484,14.235369,47.518756,0.00041362,0.000379323,0.000198271,0.0016174,0.00096613,0.000162954,0.1,0.1,0,0.00312775,0.00183527,0.00119289
5447,355.3000,20.000437,14.645724,35.290878,355.2000,20.000490,14.644545,35.240072,355.2000,20.000048,14.644186,35.213195,355.1000,20.000764,14.643543,35.202283,0.000327559,0.000274165,0.000716507,0.00218119,0.00100148,0.000643198,0.2,0.1,0.1,0.0885944,0.0377894,0.0109121
2715,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
31145,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
32908,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
14540,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
17943,1018.3000,20.000850,12.202492,41.658397,1018.3000,20.000077,12.201734,41.641844,1018.2000,20.000667,12.200875,41.635929,1018.2000,20.000474,12.200685,41.634842,0.000376056,0.00039746,0.000193418,0.0018073,0.00104913,0.000189732,0.1,0.1,0,0.0235557,0.0070019,0.0010877
13562,197.4000,22.999453,10.233645,32.586298,197.3000,22.999480,10.232138,32.567783,197.2000,22.999940,10.231144,32.558511,197.2000,22.999724,10.230886,32.558511,0.00027114,0.000243604,0.000216306,0.00275887,0.00125139,0.000257447,0.2,0.1,0,0.0277878,0.00927246,0
55544,308.1000,20.000686,18.872453,50.000000,308.0000,20.000736,18.871493,50.000000,308.0000,20.000295,18.871241,50.000000,308.0000,20.000074,18.871116,50.000000,0.000611448,0.000661962,0.000220675,0.00133688,0.000377046,0.000125704,0.1,0,0,0,0,0
10788,246.1000,20.000327,16.044670,50.000000,246.0000,20.000398,16.043500,50.000000,245.9000,20.000898,16.042683,50.000000,245.9000,20.000683,16.042506,50.000000,0.000356201,0.000285289,0.000214783,0.00216363,0.000993624,0.00017694,0.2,0.1,0,0,0,0
19331,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
8901,0.0000,21.746599,13.372466,30.000000,0.0000,21.745727,13.371582,30.000000,0.0000,21.745291,13.371140,30.000000,0.0000,21.745073,13.370919,30.000000,0.00152614,0.000654174,0.000218071,0.00154675,0.000663072,0.000221097,0,0,0,0,0,0
27010,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
41906,753.5000,20.000608,14.846428,48.415896,753.4000,20.000782,14.845310,48.417374,753.4000,20.000386,14.844987,48.417602,753.4000,20.000187,14.844826,48.417716,0.00042043,0.000594477,0.000198157,0.00160267,0.000484253,0.000161427,0.1,0,0,0.00182024,0.000341989,0.000114179
22809,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
15433,0.0000,22.205736,11.977764,30.000000,0.0000,22.204859,11.976805,30.000000,0.0000,22.204420,11.976325,30.000000,0.0000,22.204201,11.976085,30.000000,0.00153522,0.000657996,0.000219371,0.00167884,0.000719768,0.000240027,0,0,0,0,0,0
9174,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
53563,34.3000,22.999455,10.113396,31.345013,34.2000,22.999435,10.111928,31.329186,34.1000,22.999868,10.110957,31.318619,34.1000,22.999642,10.110709,31.313331,0.000187144,0.000206554,0.000226176,0.00268698,0.00121971,0.000248215,0.2,0.1,0,0.0316813,0.0158541,0.00528768
60866,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
44785,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
61444,386.5000,20.000676,13.400107,37.330039,386.4000,20.000769,13.398858,37.312846,386.4000,20.000344,13.398468,37.302640,386.4000,20.000131,13.398273,37.294617,0.000545277,0.000638025,0.000212711,0.00183458,0.000584683,0.00019495,0.1,0,0,0.0354214,0.0182288,0.00802242
58670,156.7000,22.999284,10.180145,32.056485,156.6000,22.999312,10.178636,32.041712,156.5000,22.999772,10.177642,32.031293,156.5000,22.999556,10.177384,32.026916,0.00027189,0.0002437,0.000215712,0.00276059,0.00125177,0.000257604,0.2,0.1,0,0.0295691,0.0147967,0.00437721
33398,98.4000,20.000563,21.704050,50.000000,98.3000,20.000627,21.703150,50.000000,98.3000,20.000195,21.702927,50.000000,98.2000,20.000907,21.702361,50.000000,0.000343641,0.00027973,0.000712018,0.00168917,0.000788943,0.000565702,0.2,0.1,0.1,0,0,0
53380,892.8000,21.889285,10.000216,30.000000,893.0000,21.886574,10.000374,30.000000,893.1000,21.885219,10.000452,30.000000,893.1000,21.885015,10.000247,30.000000,0.00427024,0.00155983,0.000204456,3.05493e-05,0.000126759,0.00020521,0.3,0.1,0,0,0,0
2883,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
46773,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
32090,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
10769,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
38503,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
13436,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
14995,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
17816,388.0000,20.000415,16.832714,50.000000,387.9000,20.000502,16.831590,50.000000,387.9000,20.000078,16.831259,50.000000,387.8000,20.000799,16.830631,50.000000,0.000384024,0.000297905,0.000721946,0.00208206,0.000958498,0.000627547,0.2,0.1,0.1,0,0,0
36900,1843.7000,21.677939,10.000084,30.000000,1843.9000,21.675134,10.000485,30.000000,1843.9000,21.674738,10.000194,30.000000,1843.9000,21.674539,10.000049,30.000000,0.00339977,0.000594963,0.000198314,3.54576e-05,0.00043652,0.000145516,0.2,0,0,0,0,0
14404,785.9000,20.000241,13.404441,46.717697,785.8000,20.000394,13.403262,46.719685,785.7000,20.000951,13.402434,46.715842,785.7000,20.000749,13.402259,46.714273,0.000508014,0.000354873,0.000202014,0.00218217,0.00100371,0.000175409,0.2,0.1,0,0.00342408,0.00541126,0.0015691
50923,110.6000,20.000567,17.681242,50.000000,110.5000,20.000616,17.680163,50.000000,110.5000,20.000179,17.679852,50.000000,110.4000,20.000884,17.679238,50.000000,0.000317073,0.000267783,0.000704981,0.00200397,0.000924383,0.000613056,0.2,0.1,0.1,0,0,0
43640,0.0000,22.951613,12.690025,30.000000,0.0000,22.950720,12.689147,30.000000,0.0000,22.950274,12.688708,30.000000,0.0000,22.950050,12.688489,30.000000,0.00156298,0.000669939,0.000223332,0.00153673,0.000658851,0.000219645,0,0,0,0,0,0
14080,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
1830,855.7000,20.000524,14.525091,47.702813,855.6000,20.000656,14.524035,47.696602,855.6000,20.000233,14.523745,47.697103,855.6000,20.000021,14.523600,47.697115,0.000502903,0.000635084,0.000211704,0.00149135,0.000435876,0.000145326,0.1,0,0,0.00569764,0.000513295,1.22449e-05
43051,547.9000,20.000856,13.272574,46.672636,547.9000,20.000016,13.271772,46.671879,547.8000,20.000532,13.270899,46.672299,547.8000,20.000322,13.270699,46.672110,0.000534377,0.000305746,0.000210099,0.00187547,0.00107304,0.000200868,0.1,0.1,0,0.000526244,0.000231359,0.000189451
13468,53.2000,20.000432,15.526444,50.000000,53.1000,20.000501,15.525177,50.000000,53.1000,20.000075,15.524775,50.000000,53.0000,20.000782,15.524112,50.000000,0.000349429,0.000280953,0.000706174,0.00233156,0.00106527,0.000662643,0.2,0.1,0.1,0,0,0
36633,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
35496,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
53042,360.5000,20.000736,17.812819,50.000000,360.4000,20.000796,17.811832,50.000000,360.4000,20.000355,17.811568,50.000000,360.4000,20.000134,17.811437,50.000000,0.000602086,0.000661582,0.000220536,0.00138256,0.000394957,0.000131675,0.1,0,0,0,0,0
45669,966.3000,20.750481,10.000104,30.000000,966.5000,20.747777,10.000234,30.000000,966.6000,20.746425,10.000299,30.000000,966.6000,20.746225,10.000090,30.000000,0.00425551,0.00155133,0.000199208,1.42998e-05,0.000144897,0.000209879,0.3,0.1,0,0,0,0
34716,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
3713,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
36825,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
30038,241.8000,20.000722,16.006049,50.000000,241.7000,20.000787,16.004928,50.000000,241.7000,20.000352,16.004598,50.000000,241.7000,20.000134,16.004433,50.000000,0.000587346,0.000652406,0.00021746,0.00161633,0.000494715,0.000164929,0.1,0,0,0,0,0
64513,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
3884,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
14983,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
16770,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
36103,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
25903,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
45971,131.4000,20.000101,17.549961,50.000000,131.3000,20.000176,17.548876,50.000000,131.2000,20.000676,17.548103,50.000000,131.2000,20.000464,17.547946,50.000000,0.000363186,0.000287648,0.000212371,0.00201516,0.000929642,0.000156545,0.2,0.1,0,0,0,0
51126,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
3443,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
55592,437.5000,20.000756,18.619395,50.000000,437.4000,20.000844,18.618417,50.000000,437.4000,20.000418,18.618159,50.000000,437.4000,20.000205,18.618029,50.000000,0.000551185,0.000639737,0.000213274,0.00136551,0.000387644,0.000129263,0.1,0,0,0,0,0
9308,997.9000,20.000572,14.550467,47.946133,997.8000,20.000762,14.549403,47.947774,997.8000,20.000371,14.549109,47.948872,997.8000,20.000175,14.548962,47.948938,0.00039698,0.000586728,0.000195588,0.00150465,0.000440609,0.000146892,0.1,0,0,0.00280531,0.00116429,6.63947e-05
38502,782.7000,20.186864,10.000055,30.000000,782.9000,20.184042,10.000187,30.000000,783.0000,20.182631,10.000253,30.000000,783.0000,20.182413,10.000045,30.000000,0.00445017,0.00162845,0.000217538,9.50016e-06,0.000141536,0.000207393,0.3,0.1,0,0,0,0
65160,479.9000,20.000708,17.934174,50.000000,479.8000,20.000804,17.933163,50.000000,479.8000,20.000379,17.932889,50.000000,479.8000,20.000167,17.932751,50.000000,0.000540958,0.000637237,0.000212417,0.00142292,0.000411947,0.000137322,0.1,0,0,0,0,0
60572,860.7000,21.628432,10.000460,30.000000,860.8000,21.626585,10.000162,30.000000,860.9000,21.625182,10.000254,30.000000,860.9000,21.624960,10.000058,30.000000,0.00347179,0.00162494,0.000221903,0.000401097,0.000103229,0.000195102,0.2,0.1,0,0,0,0
41514,442.7000,20.000361,14.690874,46.920049,442.6000,20.000446,14.689689,46.919721,442.6000,20.000019,14.689329,46.919306,442.5000,20.000745,14.688683,46.919594,0.00038452,0.000298994,0.000726182,0.00219088,0.00100573,0.000646042,0.2,0.1,0.1,0.000454425,0.000126324,0.000288716
11608,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
22597,0.0000,21.498298,12.339722,30.000000,0.0000,21.497430,12.338749,30.000000,0.0000,21.496996,12.338261,30.000000,0.0000,21.496779,12.338018,30.000000,0.00151883,0.000651018,0.000217018,0.00170431,0.000730857,0.000243652,0,0,0,0,0,0
25471,611.1000,20.000938,15.743010,49.661701,611.1000,20.000090,15.742408,49.659871,611.0000,20.000622,15.741641,49.660242,611.0000,20.000410,15.741490,49.660488,0.000528249,0.000319713,0.000212108,0.00151988,0.000918176,0.000150647,0.1,0.1,0,0.00121348,0.000616702,0.000245613
26307,582.2000,20.000628,12.087559,39.876708,582.1000,20.000720,12.086257,39.852878,582.1000,20.000293,12.085842,39.839503,582.1000,20.000079,12.085634,39.828176,0.000548754,0.00064083,0.000213636,0.00192468,0.000622987,0.000207719,0.1,0,0,0.048532,0.0247018,0.0113273
40978,317.4000,20.000413,19.363655,50.000000,317.3000,20.000477,19.362731,50.000000,317.3000,20.000037,19.362498,50.000000,317.2000,20.000760,19.361924,50.000000,0.000346865,0.000283235,0.000723042,0.0017306,0.000807137,0.000573806,0.2,0.1,0.1,0,0,0
39265,294.0000,20.000532,20.984410,50.000000,293.9000,20.000592,20.983528,50.000000,293.9000,20.000152,20.983314,50.000000,293.8000,20.000873,20.982752,50.000000,0.000340676,0.000280287,0.000720508,0.00165846,0.000776026,0.000562656,0.2,0.1,0.1,9.80549e-13,0,0
55939,796.7000,20.000130,15.547132,49.441132,796.6000,20.000255,15.546067,49.441990,796.5000,20.000796,15.545300,49.442514,796.5000,20.000588,15.545150,49.442681,0.000457642,0.000332786,0.000208374,0.00198188,0.00091673,0.00014907,0.2,0.1,0,0.00154865,0.000690133,0.000166207
63181,21.0000,20.000273,17.155943,50.000000,20.9000,20.000347,17.154742,50.000000,20.8000,20.000842,17.153912,50.000000,20.8000,20.000631,17.153727,50.000000,0.000357851,0.000284421,0.000211273,0.00221696,0.00101587,0.000185711,0.2,0.1,0,0,0,0
62213,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
56071,449.2000,20.000257,17.717023,50.000000,449.1000,20.000324,17.716024,50.000000,449.0000,20.000831,17.715294,50.000000,449.0000,20.000611,17.715159,50.000000,0.000353092,0.00028663,0.000220599,0.00186362,0.000864582,0.000134867,0.2,0.1,0,2.84217e-14,2.84217e-14,0
30241,0.0000,22.876422,10.410609,30.000000,0.0000,22.875544,10.409585,30.000000,0.0000,22.875105,10.409073,30.000000,0.0000,22.874886,10.408817,30.000000,0.00153674,0.000658704,0.000219579,0.00179275,0.000768871,0.000256333,0,0,0,0,0,0
20967,1059.4000,20.000763,12.942289,45.790854,1059.3000,20.000950,12.941061,45.793131,1059.3000,20.000559,12.940685,45.792712,1059.3000,20.000363,12.940498,45.794489,0.00040015,0.000587331,0.000195786,0.00179104,0.000562938,0.000187739,0.1,0,0,0.00363568,0.00135792,0.00177715
8054,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
25682,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,,,,,,,,,,,,
30312,1493.1000,20.000279,13.778497,45.870802,1493.0000,20.000552,13.777508,45.873404,1493.0000,20.000176,13.777256,45.875132,1492.9000,20.001013,13.776645,45.876158,0.00073454,0.000461308,0.000837863,0.00185208,0.00086318,0.000611089,0.2,0.1,0.1,0.00535638,0.00275371,0.00102661
