time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
180.500000,4.651153397,63.002152880,39.904426440,0.000000,38.495833333
181.000000,4.650201966,62.996610599,39.904748511,0.000000,38.491666667
181.500000,4.649250616,62.991068273,39.905070587,0.000000,38.487500000
182.000000,4.648299347,62.985525902,39.905392669,0.000000,38.483333333
182.500000,4.647348161,62.979983486,39.905714757,0.000000,38.479166667
183.000000,4.646397055,62.974441026,39.906036851,0.000000,38.475000000
183.500000,4.645446031,62.968898520,39.906358950,0.000000,38.470833333
184.000000,4.644495089,62.963355971,39.906681056,0.000000,38.466666667
184.500000,4.643544228,62.957813376,39.907003167,0.000000,38.462500000
185.000000,4.642593449,62.952270737,39.907325284,0.000000,38.458333333
185.500000,4.641642751,62.946728053,39.907647407,0.000000,38.454166667
186.000000,4.640692135,62.941185324,39.907969535,0.000000,38.450000000
186.500000,4.639741600,62.935642550,39.908291670,0.000000,38.445833333
187.000000,4.638791146,62.930099732,39.908613810,0.000000,38.441666667
187.500000,4.637840774,62.924556869,39.908935956,0.000000,38.437500000
188.000000,4.636890484,62.919013961,39.909258108,0.000000,38.433333333
188.500000,4.635940275,62.913471009,39.909580266,0.000000,38.429166667
189.000000,4.634990147,62.907928011,39.909902430,0.000000,38.425000000
189.500000,4.634040101,62.902384969,39.910224599,0.000000,38.420833333
190.000000,4.633090136,62.896841883,39.910546774,0.000000,38.416666667
190.500000,4.632140253,62.891298751,39.910868955,0.000000,38.412500000
191.000000,4.631190451,62.885755575,39.911191142,0.000000,38.408333333
191.500000,4.630240730,62.880212354,39.911513335,0.000000,38.404166667
192.000000,4.629291091,62.874669088,39.911835533,0.000000,38.400000000
192.500000,4.628341533,62.869125778,39.912157737,0.000000,38.395833333
193.000000,4.627392057,62.863582422,39.912479948,0.000000,38.391666667
193.500000,4.626442662,62.858039022,39.912802164,0.000000,38.387500000
194.000000,4.625493348,62.852495578,39.913124385,0.000000,38.383333333
194.500000,4.624544116,62.846952088,39.913446613,0.000000,38.379166667
195.000000,4.623594965,62.841408554,39.913768846,0.000000,38.375000000
195.500000,4.622645895,62.835864975,39.914091086,0.000000,38.370833333
196.000000,4.621696907,62.830321351,39.914413331,0.000000,38.366666667
196.500000,4.620748000,62.824777683,39.914735582,0.000000,38.362500000
197.000000,4.619799174,62.819233969,39.915057838,0.000000,38.358333333
197.500000,4.618850430,62.813690211,39.915380101,0.000000,38.354166667
198.000000,4.617901767,62.808146409,39.915702369,0.000000,38.350000000
198.500000,4.616953186,62.802602561,39.916024643,0.000000,38.345833333
199.000000,4.616004685,62.797058669,39.916346924,0.000000,38.341666667
199.500000,4.615056266,62.791514732,39.916669209,0.000000,38.337500000
200.000000,4.614107928,62.785970750,39.916991501,0.000000,38.333333333
200.500000,4.613159672,62.780426723,39.917313799,0.000000,38.329166667
201.000000,4.612211497,62.774882652,39.917636102,0.000000,38.325000000
201.500000,4.611263403,62.769338536,39.917958411,0.000000,38.320833333
