time_s,temp_c,soc_pct,current_a,heating_kw,remaining_km
348.750000,0.691919553,60.206352608,75.270629075,6.000000,36.187500000
349.000000,0.695150374,60.201125481,75.270981396,6.000000,36.183333333
349.250000,0.698381025,60.195898329,75.271333729,6.000000,36.179166667
349.500000,0.701611503,60.190671153,75.271686076,6.000000,36.175000000
349.750000,0.704841811,60.185443953,75.272038435,6.000000,36.170833333
350.000000,0.708071947,60.180216728,75.272390807,6.000000,36.166666667
350.250000,0.711301911,60.174989478,75.272743191,6.000000,36.162500000
350.500000,0.714531704,60.169762205,75.273095589,6.000000,36.158333333
350.750000,0.717761326,60.164534906,75.273448000,6.000000,36.154166667
351.000000,0.720990776,60.159307584,75.273800423,6.000000,36.150000000
351.250000,0.724220055,60.154080236,75.274152859,6.000000,36.145833333
351.500000,0.727449162,60.148852865,75.274505308,6.000000,36.141666667
351.750000,0.730678098,60.143625468,75.274857770,6.000000,36.137500000
352.000000,0.733906863,60.138398048,75.275210244,6.000000,36.133333333
352.250000,0.737135456,60.133170603,75.275562732,6.000000,36.129166667
352.500000,0.740363878,60.127943133,75.275915232,6.000000,36.125000000
352.750000,0.743592128,60.122715639,75.276267745,6.000000,36.120833333
353.000000,0.746820208,60.117488120,75.276620271,6.000000,36.116666667
353.250000,0.750048116,60.112260577,75.276972810,6.000000,36.112500000
353.500000,0.753275852,60.107033010,75.277325361,6.000000,36.108333333
353.750000,0.756503418,60.101805417,75.277677926,6.000000,36.104166667
354.000000,0.759730811,60.096577801,75.278030503,6.000000,36.100000000
354.250000,0.762958034,60.091350160,75.278383093,6.000000,36.095833333
354.500000,0.766185086,60.086122494,75.278735696,6.000000,36.091666667
354.750000,0.769411966,60.080894804,75.279088312,6.000000,36.087500000
355.000000,0.772638674,60.075667090,75.279440941,6.000000,36.083333333
355.250000,0.775865212,60.070439351,75.279793582,6.000000,36.079166667
355.500000,0.779091578,60.065211588,75.280146236,6.000000,36.075000000
355.750000,0.782317773,60.059983800,75.280498904,6.000000,36.070833333
356.000000,0.785543797,60.054755987,75.280851583,6.000000,36.066666667
356.250000,0.788769650,60.049528150,75.281204276,6.000000,36.062500000
356.500000,0.791995331,60.044300289,75.281556982,6.000000,36.058333333
356.750000,0.795220841,60.039072403,75.281909700,6.000000,36.054166667
357.000000,0.798446180,60.033844493,75.282262432,6.000000,36.050000000
357.250000,0.801671348,60.028616558,75.282615176,6.000000,36.045833333
357.500000,0.804896345,60.023388598,75.282967933,6.000000,36.041666667
357.750000,0.808121170,60.018160614,75.283320703,6.000000,36.037500000
358.000000,0.811345824,60.012932606,75.283673485,6.000000,36.033333333
358.250000,0.814570307,60.007704573,75.284026281,6.000000,36.029166667
358.500000,0.817794619,60.002476516,75.284379089,6.000000,36.025000000
358.750000,0.821018760,59.997248434,75.284731910,6.000000,36.020833333
359.000000,0.824242730,59.992020328,75.285084744,6.000000,36.016666667
359.250000,0.827466528,59.986792197,75.285437591,6.000000,36.012500000
359.500000,0.830690156,59.981564041,75.285790451,6.000000,36.008333333
359.750000,0.833913612,59.976335861,75.286143323,6.000000,36.004166667
360.000000,0.837136897,59.971107657,75.286496208,6.000000,36.000000000
360.250000,0.840360011,59.965879428,75.286849106,6.000000,35.995833333
360.500000,0.843582954,59.960651175,75.287202017,6.000000,35.991666667
360.750000,0.846805726,59.955422897,75.287554941,6.000000,35.987500000
361.000000,0.850028327,59.950194594,75.287907878,6.000000,35.983333333
361.250000,0.853250757,59.944966267,75.288260827,6.000000,35.979166667
361.500000,0.856473016,59.939737916,75.288613790,6.000000,35.975000000
361.750000,0.859695103,59.934509540,75.288966765,6.000000,35.970833333
362.000000,0.862917020,59.929281140,75.289319753,6.000000,35.966666667
362.250000,0.866138766,59.924052715,75.289672754,6.000000,35.962500000
362.500000,0.869360340,59.918824265,75.290025767,6.000000,35.958333333
362.750000,0.872581744,59.913595791,75.290378794,6.000000,35.954166667
363.000000,0.875802977,59.908367293,75.290731833,6.000000,35.950000000
363.250000,0.879024038,59.903138769,75.291084886,6.000000,35.945833333
363.500000,0.882244929,59.897910222,75.291437951,6.000000,35.941666667
363.750000,0.885465648,59.892681650,75.291791028,6.000000,35.937500000
364.000000,0.888686197,59.887453053,75.292144119,6.000000,35.933333333
364.250000,0.891906575,59.882224432,75.292497223,6.000000,35.929166667
364.500000,0.895126782,59.876995786,75.292850339,6.000000,35.925000000
364.750000,0.898346818,59.871767116,75.293203468,6.000000,35.920833333
365.000000,0.901566683,59.866538422,75.293556610,6.000000,35.916666667
365.250000,0.904786377,59.861309702,75.293909765,6.000000,35.912500000
365.500000,0.908005900,59.856080959,75.294262933,6.000000,35.908333333
365.750000,0.911225252,59.850852190,75.294616113,6.000000,35.904166667
366.000000,0.914444433,59.845623398,75.294969307,6.000000,35.900000000
366.250000,0.917663444,59.840394580,75.295322513,6.000000,35.895833333
366.500000,0.920882283,59.835165738,75.295675732,6.000000,35.891666667
366.750000,0.924100952,59.829936872,75.296028964,6.000000,35.887500000
367.000000,0.927319450,59.824707981,75.296382209,6.000000,35.883333333
367.250000,0.930537777,59.819479066,75.296735466,6.000000,35.879166667
367.500000,0.933755933,59.814250126,75.297088737,6.000000,35.875000000
367.750000,0.936973918,59.809021161,75.297442020,6.000000,35.870833333
368.000000,0.940191732,59.803792172,75.297795316,6.000000,35.866666667
368.250000,0.943409376,59.798563159,75.298148625,6.000000,35.862500000
368.500000,0.946626849,59.793334121,75.298501947,6.000000,35.858333333
368.750000,0.949844151,59.788105058,75.298855282,6.000000,35.854166667
369.000000,0.953061282,59.782875971,75.299208629,6.000000,35.850000000
369.250000,0.956278242,59.777646859,75.299561989,6.000000,35.845833333
369.500000,0.959495032,59.772417723,75.299915362,6.000000,35.841666667
369.750000,0.962711651,59.767188562,75.300268748,6.000000,35.837500000
